model,wer,cer,bleu_avg,rouge1_avg_f1,levenshtein_avg,time
gemini-2.0-flash-lite,0.56,0.27439024390243905,0.29615165360116247,0.6071428571428571,45.0,1.5090208053588867
gemini-2.0-flash-lite,0.32,0.18181818181818182,0.4694222382938492,0.7547169811320756,30.0,15.71501133786848
gemini-2.0-flash-lite,0.4444444444444444,0.21505376344086022,0.446551536444017,0.634920634920635,41.0,16.54702947845805
gemini-2.0-flash-lite,0.6818181818181818,0.2926829268292683,0.061700364165330555,0.6923076923076923,48.0,19.20503401360544
gemini-2.0-flash-lite,0.9047619047619048,0.4748201438848921,0.1432450175903488,0.6037735849056604,67.0,13.218004535147392
gemini-2.0-flash-lite,0.8620689655172413,0.450261780104712,0.1923104277783772,0.5714285714285715,86.0,18.370022675736962
gemini-2.0-flash-lite,0.3939393939393939,0.13302752293577982,0.43680533583037834,0.7272727272727273,30.0,19.36204081632653
gemini-2.0-flash-lite,0.8095238095238095,0.45925925925925926,0.19422069098763883,0.4897959183673469,63.0,12.706031746031746
gemini-2.0-flash-lite,0.4074074074074074,0.1791044776119403,0.3736851134812951,0.6557377049180327,37.0,20.29301587301587
gemini-2.0-flash-lite,0.2857142857142857,0.11538461538461539,0.4772349067014227,0.7619047619047619,22.0,17.63501133786848
gemini-2.0-flash-lite,0.37037037037037035,0.1270718232044199,0.28977907494497107,0.7,23.0,18.083038548752835
gemini-2.0-flash-lite,0.4117647058823529,0.1651376146788991,0.43032289123999434,0.6486486486486486,36.0,18.88204081632653
gemini-2.0-flash-lite,0.2903225806451613,0.12560386473429952,0.41401208896167924,0.746268656716418,27.0,20.099002267573695
gemini-2.0-flash-lite,0.4074074074074074,0.11616161616161616,0.43777452733697847,0.8387096774193549,23.0,19.877006802721088
gemini-2.0-flash-lite,1.6363636363636365,0.7267441860465116,0.00579653593359586,0.1639344262295082,126.0,18.11700680272109
gemini-2.0-flash-lite,0.5882352941176471,0.2966507177033493,0.2559156513731426,0.6,62.0,18.914013605442175
gemini-2.0-flash-lite,0.8928571428571429,0.42702702702702705,0.054474365840403306,0.4657534246575342,80.0,16.898004535147393
gemini-2.0-flash-lite,0.32142857142857145,0.1276595744680851,0.5703815182048178,0.7761194029850745,25.0,17.091020408163267
gemini-2.0-flash-lite,0.30434782608695654,0.12666666666666668,0.4477218070572993,0.76,20.0,16.098004535147393
gemini-2.0-flash-lite,0.6,0.28846153846153844,0.2554098432445532,0.6382978723404255,46.0,15.619002267573697
gemini-2.0-flash-lite,0.30434782608695654,0.12666666666666668,0.4477218070572993,0.76,20.0,16.098004535147393
gemini-2.0-flash-lite,0.4230769230769231,0.1951219512195122,0.4593546097889176,0.7666666666666667,33.0,16.898004535147393
gemini-2.0-flash-lite,0.6,0.28846153846153844,0.2554098432445532,0.6382978723404255,46.0,15.619002267573697
gemini-2.0-flash-lite,0.8260869565217391,0.5507246376811594,0.2310325762059593,0.4727272727272727,76.0,13.154013605442177
gemini-2.0-flash-lite,0.11538461538461539,0.06748466257668712,0.7795149903947967,0.9032258064516129,11.0,15.843038548752835
gemini-2.0-flash-lite,0.3,0.10695187165775401,0.4992634304054532,0.8055555555555555,20.0,17.986031746031745
gemini-2.0-flash-lite,0.3448275862068966,0.10215053763440861,0.5158722484594469,0.7536231884057971,20.0,19.330022675736963
gemini-2.0-flash-lite,0.5769230769230769,0.2303370786516854,0.15186071495534512,0.7868852459016394,41.0,16.931020408163267
gemini-2.0-flash-lite,0.32,0.2222222222222222,0.5805399561362194,0.7777777777777779,37.0,16.419002267573696
gemini-2.0-flash-lite,0.6086956521739131,0.4258064516129032,0.37556056028537027,0.6181818181818182,67.0,14.211020408163265
gemini-2.0-flash-lite,0.6296296296296297,0.3763440860215054,0.4088964908638602,0.676056338028169,71.0,16.19501133786848
gemini-2.0-flash-lite,0.28,0.0670391061452514,0.4315505266952602,0.896551724137931,13.0,20.101043083900226
gemini-2.0-flash-lite,0.6,0.19337016574585636,0.22116603634260015,0.6315789473684211,35.0,18.56503401360544
gemini-2.0-flash-lite,0.4074074074074074,0.20689655172413793,0.4526353562390147,0.6666666666666667,37.0,17.219002267573696
gemini-2.0-flash-lite,0.25,0.08737864077669903,0.521293092410309,0.8125,19.0,20.13301587301587
gemini-2.0-flash-lite,0.2857142857142857,0.12631578947368421,0.6170551093767843,0.746268656716418,25.0,18.43501133786848
gemini-2.0-flash-lite,0.34782608695652173,0.1736111111111111,0.4962806188414642,0.7058823529411765,25.0,14.914013605442177
gemini-2.0-flash-lite,0.6,0.31736526946107785,0.34185025753461284,0.6440677966101694,54.0,15.87501133786848
gemini-2.0-flash-lite,0.7037037037037037,0.3298429319371728,0.17550354183836317,0.7,64.0,16.803038548752834
gemini-2.0-flash-lite,0.6551724137931034,0.3333333333333333,0.25048384118281025,0.5172413793103449,64.0,17.251020408163264
gemini-2.0-flash-lite,0.16666666666666666,0.07567567567567568,0.6933284009561993,0.8823529411764706,14.0,17.76204081632653
gemini-2.0-flash-lite,0.8148148148148148,0.33163265306122447,0.2126294696713847,0.6571428571428573,65.0,19.077006802721087
gemini-2.0-flash-lite,0.3076923076923077,0.08333333333333333,0.3674668904964848,0.847457627118644,15.0,16.86702947845805
gemini-2.0-flash-lite,0.3333333333333333,0.19895287958115182,0.4725247376470607,0.8064516129032259,39.0,19.906031746031747
gemini-2.0-flash-lite,60.55555555555556,48.289940828402365,0.007708979339633455,0.029585798816568046,8162.0,15.39501133786848
gemini-2.0-flash-lite,1.4090909090909092,0.6488095238095238,0.028246833944778865,0.3,110.0,18.341043083900228
gemini-2.0-flash-lite,0.17857142857142858,0.07386363636363637,0.7205743386699484,0.8387096774193549,14.0,16.51501133786848
gemini-2.0-flash-lite,0.8260869565217391,0.4859154929577465,0.20823762637717375,0.5185185185185186,69.0,13.92204081632653
gemini-2.0-flash-lite,0.5416666666666666,0.28125,0.36262011255034937,0.631578947368421,46.0,14.371020408163265
gemini-2.0-flash-lite,0.391304347826087,0.08839779005524862,0.35459684529390034,0.7777777777777778,17.0,18.40503401360544
gemini-2.0-flash-lite,0.5172413793103449,0.29347826086956524,0.1711923500337455,0.6229508196721312,54.0,16.80204081632653
gemini-2.0-flash-lite,0.6956521739130435,0.294478527607362,0.07164684238257436,0.5306122448979592,49.0,16.421043083900226
gemini-2.0-flash-lite,0.3103448275862069,0.12690355329949238,0.37447417181493453,0.7575757575757576,26.0,20.06702947845805
gemini-2.0-flash-lite,0.16,0.06451612903225806,0.6523366701420595,0.8928571428571429,10.0,16.35501133786848
gemini-2.0-flash-lite,0.38461538461538464,0.08247422680412371,0.38902303579446945,0.847457627118644,16.0,20.99700680272109
gemini-2.0-flash-lite,0.5,0.2304147465437788,0.4885472638853465,0.7160493827160495,51.0,18.01800453514739
gemini-2.0-flash-lite,0.3333333333333333,0.09770114942528736,0.4962806188414642,0.7857142857142857,18.0,18.309024943310657
gemini-2.0-flash-lite,0.5416666666666666,0.23376623376623376,0.3615855225145535,0.6181818181818182,37.0,14.819002267573696
