model,wer,cer,bleu_avg,rouge1_avg_f1,levenshtein_avg,time
gemini-2.0-flash,0.875,0.4620253164556962,0.22148418795159994,0.5161290322580645,73.0,14.786031746031746
gemini-2.0-flash,0.56,0.2608695652173913,0.31584001432839137,0.6206896551724138,42.0,17.283038548752835
gemini-2.0-flash,0.3103448275862069,0.08955223880597014,0.40101980029129386,0.8615384615384615,18.0,18.723038548752836
gemini-2.0-flash,0.4,0.17647058823529413,0.41747840001156195,0.8,39.0,20.738004535147393
gemini-2.0-flash,0.92,0.44886363636363635,0.1050176352370787,0.5666666666666665,79.0,18.24503401360544
gemini-2.0-flash,0.3448275862068966,0.12371134020618557,0.39615805576005414,0.7941176470588235,24.0,18.466031746031746
gemini-2.0-flash,0.17857142857142858,0.06043956043956044,0.5860346651207102,0.8923076923076922,11.0,18.339002267573697
gemini-2.0-flash,0.6,39.72251308900523,0.3111846348445364,0.6,7587.0,17.15501133786848
gemini-2.0-flash,0.43333333333333335,0.15508021390374332,0.34099111791865294,0.676470588235294,29.0,18.850022675736962
gemini-2.0-flash,0.5,0.1437908496732026,0.0786632387311625,0.851063829787234,22.0,16.197006802721088
gemini-2.0-flash,0.35714285714285715,0.15384615384615385,0.4080917315547268,0.8524590163934426,28.0,18.563038548752836
gemini-2.0-flash,0.6666666666666666,0.17834394904458598,0.031509464978970315,0.723404255319149,28.0,18.053015873015873
gemini-2.0-flash,0.5333333333333333,0.25654450261780104,0.21659162811481308,0.7058823529411764,49.0,17.378004535147394
gemini-2.0-flash,0.34285714285714286,0.1152073732718894,0.39804312545825365,0.8461538461538461,25.0,20.674013605442177
gemini-2.0-flash,1.0,20.97037037037037,0.0,0.0,2831.0,14.210022675736962
gemini-2.0-flash,0.7083333333333334,0.5408805031446541,0.3368269415075382,0.5245901639344261,86.0,14.85002267573696
