model,wer,cer,bleu_avg,rouge1_avg_f1,levenshtein_avg,time
gemini-1.5-pro,0.782608695652174,0.7183098591549296,0.26349088821718425,0.631578947368421,103.0,13.92204081632653
gemini-1.5-pro,0.16666666666666666,0.09375,0.6775939999489281,0.8148148148148148,16.0,14.371020408163265
gemini-1.5-pro,0.30434782608695654,0.0718232044198895,0.5198707241967666,0.8928571428571429,14.0,18.40503401360544
gemini-1.5-pro,0.6551724137931034,0.6086956521739131,0.2464979335333263,0.6216216216216216,113.0,16.80204081632653
gemini-1.5-pro,0.4782608695652174,0.1901840490797546,0.39618675974573386,0.7169811320754716,32.0,16.421043083900226
gemini-1.5-pro,0.1724137931034483,0.06091370558375635,0.5602520952992253,0.84375,13.0,20.06702947845805
gemini-1.5-pro,0.36,0.1935483870967742,0.5971720991726207,0.7407407407407408,31.0,16.35501133786848
gemini-1.5-pro,0.7307692307692307,0.15463917525773196,0.28495577603220296,0.7741935483870969,31.0,20.99700680272109
gemini-1.5-pro,0.3235294117647059,0.14285714285714285,0.57182166807135,0.8051948051948051,32.0,18.01800453514739
gemini-1.5-pro,0.5833333333333334,0.1781609195402299,0.5129497107827519,0.7457627118644068,32.0,18.309024943310657
gemini-1.5-pro,0.5,0.2532467532467532,0.363353641549119,0.6037735849056604,40.0,14.819002267573696
gemini-1.5-pro,0.6538461538461539,0.29310344827586204,0.3278057347110296,0.6363636363636365,52.0,16.931020408163267
gemini-1.5-pro,0.46153846153846156,0.4269005847953216,0.39609709429702616,0.6666666666666667,74.0,16.579002267573696
gemini-1.5-pro,0.41379310344827586,0.2972972972972973,0.45564646342789705,0.7246376811594202,56.0,17.89002267573696
gemini-1.5-pro,0.52,0.10810810810810811,0.5002744991426422,0.8852459016393444,21.0,18.66104308390023
gemini-1.5-pro,0.24,0.11515151515151516,0.6052987576779449,0.8727272727272727,20.0,16.86702947845805
gemini-1.5-pro,0.2857142857142857,0.22784810126582278,0.45733444463149814,0.816326530612245,37.0,19.90902494331066
