model,wer,cer,bleu_avg,rouge1_avg_f1,levenshtein_avg,time
Vosk STT (Small IT),0.6097560975609756,0.2697841726618705,0.22476689832585822,0.6187845303867403,150.0,2.8732590675354004
Vosk STT (Small IT),0.6413043478260869,0.2931596091205212,0.16359677494135622,0.5846153846153846,180.0,3.717780113220215
Vosk STT (Small IT),0.6527777777777778,0.3093220338983051,0.22687256465443606,0.6982248520710058,146.0,3.5069878101348877
Vosk STT (Small IT),0.6447368421052632,0.269449715370019,0.20561928243244024,0.6705882352941177,142.0,4.133710861206055
Vosk STT (Small IT),0.5411764705882353,0.2449725776965265,0.3081220055087152,0.7195767195767195,134.0,1.8557238578796387
Vosk STT (Small IT),0.6625,0.27071823204419887,0.12297665246411595,0.6127167630057804,147.0,2.4356842041015625
Vosk STT (Small IT),0.5894736842105263,0.2476489028213166,0.25560653406875194,0.6280193236714976,158.0,2.5511744022369385
Vosk STT (Small IT),0.5714285714285714,0.24024960998439937,0.2698743506533025,0.6761904761904761,154.0,3.404756546020508
Vosk STT (Small IT),0.6,0.2744755244755245,0.23720628334470062,0.6282722513089005,157.0,3.5543808937072754
Vosk STT (Small IT),0.6122448979591837,0.2834890965732087,0.2556178284598246,0.6280193236714975,182.0,3.053342580795288
Vosk STT (Small IT),0.7692307692307693,0.30666666666666664,0.0756424659688981,0.569767441860465,161.0,2.497931480407715
Vosk STT (Small IT),0.8611111111111112,0.5050215208034433,0.25529347672761143,0.6287878787878788,352.0,3.4085662364959717
Vosk STT (Small IT),0.4675324675324675,0.14722753346080306,0.3284276333057406,0.829268292682927,77.0,1.9814817905426025
Vosk STT (Small IT),0.5604395604395604,0.2266881028938907,0.2984175555387043,0.7487684729064039,141.0,2.6332411766052246
Vosk STT (Small IT),0.6282051282051282,0.2122905027932961,0.20261585954683178,0.6390532544378699,114.0,2.595200300216675
Vosk STT (Small IT),0.8378378378378378,0.32432432432432434,0.1788345447339027,0.6483516483516484,168.0,2.249648094177246
Vosk STT (Small IT),0.6388888888888888,0.2959830866807611,0.22336932973185505,0.6826347305389222,140.0,1.8945307731628418
Vosk STT (Small IT),0.7297297297297297,0.2983425414364641,0.16093218534505452,0.7011494252873562,162.0,1.9930355548858643
Vosk STT (Small IT),0.611764705882353,0.3,0.18495032841105943,0.5813953488372093,162.0,2.135683298110962
Vosk STT (Small IT),0.6341463414634146,0.2751322751322751,0.20023466073482163,0.5978260869565217,156.0,2.266423225402832
Vosk STT (Small IT),0.7866666666666666,0.39285714285714285,0.09560574042415877,0.4457831325301205,198.0,2.465608835220337
Vosk STT (Small IT),0.5714285714285714,0.23802163833075735,0.3087147761889466,0.7431192660550459,154.0,2.4548327922821045
Vosk STT (Small IT),0.53,0.22844175491679275,0.31817646476013833,0.6912442396313364,151.0,2.7770614624023438
Vosk STT (Small IT),0.8,0.34541577825159914,0.19059361351715726,0.6470588235294117,162.0,2.0206456184387207
Vosk STT (Small IT),0.6805555555555556,0.34541577825159914,0.1452971341099023,0.6000000000000001,162.0,2.3796231746673584
Vosk STT (Small IT),0.6746987951807228,0.31166347992351817,0.25224339023705283,0.6979166666666667,163.0,2.1457817554473877
Vosk STT (Small IT),0.6829268292682927,0.2742857142857143,0.2059168274868087,0.6702702702702703,144.0,2.1403236389160156
Vosk STT (Small IT),0.6746987951807228,0.28342245989304815,0.17815431097173198,0.5888888888888889,159.0,2.5278215408325195
Vosk STT (Small IT),0.6185567010309279,0.2583732057416268,0.26381988622786096,0.6376811594202898,162.0,4.6996753215789795
