model,wer,cer,bleu_avg,rouge1_avg_f1,levenshtein_avg,time
Vosk STT (Small IT),0.5,0.08695652173913043,0.09554427922043669,0.5,2.0,0.19987082481384277
Vosk STT (Small IT),1.0,0.46153846153846156,0.05372849659117709,0.22222222222222224,12.0,0.2307417392730713
Vosk STT (Small IT),0.375,0.07272727272727272,0.3655552228545123,0.625,4.0,0.24569392204284668
Vosk STT (Small IT),0.3333333333333333,0.07142857142857142,0.21711852081087685,0.6666666666666666,2.0,0.2118666172027588
Vosk STT (Small IT),0.0,0.0,1.0,1.0,0.0,0.22865986824035645
Vosk STT (Small IT),0.14285714285714285,0.13953488372093023,0.5115078115793242,0.9333333333333333,6.0,0.2318434715270996
Vosk STT (Small IT),0.3,0.07407407407407407,0.6389431042462724,0.7,4.0,0.2563474178314209
Vosk STT (Small IT),0.42857142857142855,0.21052631578947367,0.43012508513132625,0.6153846153846153,8.0,0.2008962631225586
Vosk STT (Small IT),0.2,0.03125,0.668740304976422,0.8000000000000002,1.0,0.2242414951324463
Vosk STT (Small IT),0.2,0.09523809523809523,0.3327714551776235,0.888888888888889,2.0,0.1593940258026123
Vosk STT (Small IT),0.5,0.17142857142857143,0.10294994188297393,0.5454545454545454,6.0,0.21095824241638184
Vosk STT (Small IT),0.0,0.0,1.0,1.0,0.0,0.2233142852783203
Vosk STT (Small IT),0.3333333333333333,0.1111111111111111,0.537284965911771,0.7368421052631577,6.0,0.21990275382995605
Vosk STT (Small IT),0.0,0.0,1.0,1.0,0.0,0.20218420028686523
Vosk STT (Small IT),0.75,0.28,0.11362193664674995,0.4444444444444445,7.0,0.17200398445129395
Vosk STT (Small IT),0.25,0.05555555555555555,0.1880301546543197,0.888888888888889,1.0,0.13408112525939941
Vosk STT (Small IT),0.5,0.16129032258064516,0.09554427922043669,0.6666666666666666,5.0,0.22832083702087402
Vosk STT (Small IT),1.0,0.8113207547169812,0.0,0.0,43.0,0.3635685443878174
Vosk STT (Small IT),0.375,0.07142857142857142,0.3768499164492419,0.75,4.0,0.2809727191925049
Vosk STT (Small IT),0.0,0.0,1.0,1.0,0.0,0.23165225982666016
Vosk STT (Small IT),0.0,0.0,0.5623413251903491,1.0,0.0,0.1215827465057373
Vosk STT (Small IT),0.125,0.025,0.5,0.875,1.0,0.2380540370941162
Vosk STT (Small IT),0.08333333333333333,0.014084507042253521,0.7348889200874658,0.9166666666666666,1.0,0.3099100589752197
Vosk STT (Small IT),0.2,0.1111111111111111,0.668740304976422,0.8000000000000002,3.0,0.17737865447998047
Vosk STT (Small IT),0.5,0.22448979591836735,0.1346238089016021,0.5,11.0,0.23524856567382812
Vosk STT (Small IT),0.5,0.23404255319148937,0.08563683466425753,0.5,11.0,0.2664790153503418
Vosk STT (Small IT),0.0,0.0,1.0,1.0,0.0,0.19263577461242676
Vosk STT (Small IT),0.1111111111111111,0.01818181818181818,0.8633400213704505,0.8888888888888888,1.0,0.2956981658935547
Vosk STT (Small IT),0.75,0.4090909090909091,0.05501080739920602,0.5,9.0,0.20641088485717773
Vosk STT (Small IT),0.3333333333333333,0.0967741935483871,0.5081327481546147,0.6666666666666666,3.0,0.2058696746826172
Vosk STT (Small IT),0.45454545454545453,0.22807017543859648,0.12507277759788113,0.6,13.0,0.40212035179138184
Vosk STT (Small IT),0.18181818181818182,0.05970149253731343,0.37817904276524744,0.8181818181818182,4.0,0.3191530704498291
Vosk STT (Small IT),0.25,0.05,0.3976353643835253,0.75,1.0,0.1295337677001953
Vosk STT (Small IT),0.5,0.041666666666666664,0.12574334296829354,0.888888888888889,1.0,0.16400623321533203
Vosk STT (Small IT),0.6666666666666666,0.10256410256410256,0.20205155046766235,0.5,4.0,0.21109938621520996
Vosk STT (Small IT),1.0,0.4166666666666667,0.0,0.0,5.0,0.09537124633789062
Vosk STT (Small IT),0.25,0.13725490196078433,0.7013967267997694,0.7999999999999999,7.0,0.2652127742767334
Vosk STT (Small IT),0.5,0.3492063492063492,0.39938791763778786,0.5263157894736842,22.0,0.317000150680542
Vosk STT (Small IT),0.8333333333333334,0.5666666666666667,0.0439891724758422,0.1818181818181818,17.0,0.20788335800170898
Vosk STT (Small IT),0.16666666666666666,0.16666666666666666,0.7598356856515925,0.8333333333333334,7.0,0.21521282196044922
Vosk STT (Small IT),0.4,0.2692307692307692,0.26591479484724945,0.6,7.0,0.14552712440490723
Vosk STT (Small IT),0.3333333333333333,0.14285714285714285,0.24028114141347542,0.6666666666666666,3.0,0.11952519416809082
Vosk STT (Small IT),0.3333333333333333,0.09615384615384616,0.3628241434631103,0.7058823529411765,5.0,0.22917580604553223
Vosk STT (Small IT),0.4,0.14516129032258066,0.07175852914772135,0.6666666666666666,9.0,0.2166743278503418
Vosk STT (Small IT),0.6666666666666666,0.17142857142857143,0.07730551756939454,0.7142857142857143,6.0,0.21446681022644043
Vosk STT (Small IT),0.5,0.2916666666666667,0.07583235673413397,0.5555555555555556,14.0,0.24045753479003906
Vosk STT (Small IT),0.2857142857142857,0.1388888888888889,0.6431870218238024,0.8333333333333334,5.0,0.2375807762145996
Vosk STT (Small IT),0.18181818181818182,0.04918032786885246,0.7963580315032781,0.8571428571428572,3.0,0.3067324161529541
Vosk STT (Small IT),0.3333333333333333,0.14285714285714285,0.24028114141347542,0.6666666666666666,2.0,0.1386401653289795
Vosk STT (Small IT),0.0,0.0,1.0,1.0,0.0,0.14693999290466309
Vosk STT (Small IT),0.3333333333333333,0.2,0.5475182535069453,0.7272727272727272,7.0,0.27012205123901367
Vosk STT (Small IT),0.16666666666666666,0.02631578947368421,0.7598356856515925,0.8333333333333334,1.0,0.19141006469726562
Vosk STT (Small IT),0.4,0.1125,0.34152860179730143,0.6428571428571429,9.0,0.3671901226043701
Vosk STT (Small IT),0.16666666666666666,0.021739130434782608,0.25406637407730737,0.8333333333333334,1.0,0.2413768768310547
Vosk STT (Small IT),0.0,0.0,1.0,1.0,0.0,0.23133563995361328
Vosk STT (Small IT),0.0,0.0,1.0,1.0,0.0,0.22742581367492676
Vosk STT (Small IT),0.375,0.18947368421052632,0.2540779647298357,0.6896551724137931,18.0,0.4241447448730469
Vosk STT (Small IT),0.75,0.1875,0.11362193664674995,0.5454545454545454,6.0,0.22800731658935547
Vosk STT (Small IT),0.0,0.0,1.0,1.0,0.0,0.17889928817749023
Vosk STT (Small IT),0.0,0.0,1.0,1.0,0.0,0.24724388122558594
Vosk STT (Small IT),1.25,0.43478260869565216,0.0,0.0,10.0,0.23031377792358398
Vosk STT (Small IT),0.4444444444444444,0.10638297872340426,0.1525487608028145,0.5555555555555556,5.0,0.20518064498901367
Vosk STT (Small IT),0.5,0.25,0.16990442448471224,0.5,5.0,0.13820385932922363
Vosk STT (Small IT),0.4,0.2857142857142857,0.3096787331587729,0.6666666666666665,8.0,0.16897797584533691
Vosk STT (Small IT),0.5,0.175,0.15557221826646012,0.5333333333333333,7.0,0.25443053245544434
Vosk STT (Small IT),0.14285714285714285,0.046511627906976744,0.8091067115702212,0.8571428571428571,2.0,0.1959528923034668
Vosk STT (Small IT),0.0,0.0,1.0,1.0,0.0,0.2689847946166992
Vosk STT (Small IT),0.4,0.2608695652173913,0.26591479484724945,0.6,6.0,0.24730277061462402
Vosk STT (Small IT),0.2,0.16666666666666666,0.3327714551776235,0.888888888888889,4.0,0.19595980644226074
Vosk STT (Small IT),0.0,0.0,0.1778279410038923,1.0,0.0,0.1306900978088379
Vosk STT (Small IT),0.2,0.05357142857142857,0.5341735956899847,0.8421052631578948,3.0,0.2669544219970703
