model,wer,cer,bleu_avg,rouge1_avg_f1,levenshtein_avg,time
Wav2Vec2 XLSR Italian (Grosman),0.47959183673469385,0.23208722741433022,0.2874065599423878,0.6041666666666666,149.0,7.843884229660034
Wav2Vec2 XLSR Italian (Grosman),0.5641025641025641,0.26666666666666666,0.2598613177217835,0.6124999999999999,140.0,6.003949165344238
Wav2Vec2 XLSR Italian (Grosman),0.6203703703703703,0.43615494978479197,0.278395072459168,0.6751054852320675,304.0,11.74908971786499
Wav2Vec2 XLSR Italian (Grosman),0.44155844155844154,0.13575525812619502,0.3724251985302316,0.7974683544303798,71.0,5.869922399520874
Wav2Vec2 XLSR Italian (Grosman),0.46153846153846156,0.20418006430868169,0.34441381177163644,0.7539267015706805,127.0,7.561720848083496
Wav2Vec2 XLSR Italian (Grosman),0.44871794871794873,0.1750465549348231,0.35043984910301873,0.6878980891719746,94.0,5.577593088150024
Wav2Vec2 XLSR Italian (Grosman),0.5540540540540541,0.2606177606177606,0.2227436294358916,0.7133757961783439,135.0,6.621069669723511
Wav2Vec2 XLSR Italian (Grosman),0.4861111111111111,0.26215644820295986,0.30678338887895085,0.717948717948718,124.0,5.77400279045105
Wav2Vec2 XLSR Italian (Grosman),0.6081081081081081,0.26703499079189685,0.05202893234898936,0.6751592356687899,145.0,7.086917161941528
Wav2Vec2 XLSR Italian (Grosman),0.4470588235294118,0.23333333333333334,0.20653570057939719,0.6503067484662576,126.0,5.721807956695557
Wav2Vec2 XLSR Italian (Grosman),0.5365853658536586,0.2310405643738977,0.2789727835790731,0.6071428571428571,131.0,6.580836534500122
Wav2Vec2 XLSR Italian (Grosman),0.5866666666666667,0.26785714285714285,0.2124082709181827,0.5769230769230769,135.0,6.098716735839844
Wav2Vec2 XLSR Italian (Grosman),0.46938775510204084,0.20865533230293662,0.33529727478176224,0.7171717171717172,135.0,7.918354272842407
Wav2Vec2 XLSR Italian (Grosman),0.45,0.2087745839636914,0.3242640469425928,0.6565656565656566,138.0,7.489348411560059
Wav2Vec2 XLSR Italian (Grosman),0.5142857142857142,0.3006396588486141,0.24344973759240368,0.6754966887417219,141.0,6.0121376514434814
Wav2Vec2 XLSR Italian (Grosman),0.5833333333333334,0.2579957356076759,0.04815298895080993,0.5174825174825174,121.0,5.530311107635498
Wav2Vec2 XLSR Italian (Grosman),0.5180722891566265,0.27915869980879543,0.3166733850871962,0.7314285714285715,146.0,6.378934621810913
Wav2Vec2 XLSR Italian (Grosman),0.4268292682926829,0.22857142857142856,0.2817558597884766,0.7455621301775147,120.0,6.255943536758423
Wav2Vec2 XLSR Italian (Grosman),0.4578313253012048,0.22638146167557932,0.3132981494854687,0.6503067484662576,127.0,6.230699777603149
Wav2Vec2 XLSR Italian (Grosman),0.422680412371134,0.21690590111642744,0.33788726166884553,0.6910994764397906,136.0,7.346569299697876
Wav2Vec2 XLSR Italian (Grosman),0.5308641975308642,0.2533589251439539,0.22142693311103293,0.5732484076433121,132.0,6.032800674438477
Wav2Vec2 XLSR Italian (Grosman),0.5135135135135135,0.30145530145530147,0.17515487592585385,0.5490196078431373,145.0,5.500223159790039
Wav2Vec2 XLSR Italian (Grosman),0.5465116279069767,0.2547008547008547,0.24785269928707657,0.7135135135135136,149.0,7.109508514404297
Wav2Vec2 XLSR Italian (Grosman),0.43902439024390244,0.2413127413127413,0.3665598874160035,0.7176470588235294,125.0,6.318819761276245
Wav2Vec2 XLSR Italian (Grosman),0.5789473684210527,0.27611940298507465,0.24322410568089747,0.5911949685534591,148.0,6.626994848251343
Wav2Vec2 XLSR Italian (Grosman),0.4489795918367347,0.21553090332805072,0.3458180731703485,0.6804123711340208,136.0,7.417057991027832
Wav2Vec2 XLSR Italian (Grosman),0.4864864864864865,0.2336842105263158,0.2871542790441401,0.7236842105263159,111.0,5.839168071746826
Wav2Vec2 XLSR Italian (Grosman),0.4024390243902439,0.21001926782273603,0.349834194596589,0.7317073170731707,109.0,6.174534320831299
Wav2Vec2 XLSR Italian (Grosman),0.41836734693877553,0.19398496240601504,0.4042380979288176,0.7661691542288557,129.0,8.402334928512573
Wav2Vec2 XLSR Italian (Grosman),0.4722222222222222,0.19135802469135801,0.28838328252068257,0.6330935251798562,93.0,5.239686489105225
Wav2Vec2 XLSR Italian (Grosman),0.45918367346938777,0.19097744360902255,0.3423436281268109,0.7524752475247525,127.0,7.91284966468811
Wav2Vec2 XLSR Italian (Grosman),0.40816326530612246,0.20031055900621117,0.41157331175736694,0.7676767676767677,129.0,7.898532152175903
Wav2Vec2 XLSR Italian (Grosman),0.5060240963855421,0.2768361581920904,0.25558402598907315,0.6198830409356725,147.0,6.266486167907715
Wav2Vec2 XLSR Italian (Grosman),0.7209302325581395,0.5026086956521739,0.24142742042535892,0.6403940886699507,289.0,9.782609224319458
Wav2Vec2 XLSR Italian (Grosman),0.47368421052631576,0.23030303030303031,0.2192956809066277,0.5921052631578948,114.0,5.3068530559539795
Wav2Vec2 XLSR Italian (Grosman),0.43373493975903615,0.22846441947565543,0.38320639020765757,0.7251461988304093,122.0,6.417421579360962
Wav2Vec2 XLSR Italian (Grosman),0.42168674698795183,0.2438563327032136,0.32187799724135696,0.6987951807228916,129.0,6.536532163619995
Wav2Vec2 XLSR Italian (Grosman),0.4880952380952381,0.2774674115456238,0.26059880347007,0.6235294117647058,149.0,6.689703702926636
Wav2Vec2 XLSR Italian (Grosman),0.4634146341463415,0.24236641221374045,0.3215579303020027,0.7058823529411765,127.0,6.151272296905518
Wav2Vec2 XLSR Italian (Grosman),0.4533333333333333,0.1984126984126984,0.31364719082554554,0.6442953020134229,100.0,5.127063751220703
Wav2Vec2 XLSR Italian (Grosman),0.5308641975308642,0.2504672897196262,0.2737314274661202,0.6463414634146342,134.0,6.1053078174591064
